r,l,t
575.0,697,8629.255269
440.0,594,8635.869939
270.0,531,8642.206237
575.0,830,8652.777608
530.0,905,8663.828301
630.0,896,8674.803038
600.0,975,8686.280636
600.0,690,8695.676619
490.0,826,8705.666935
1055.0,1337,8721.943676
915.0,1253,8737.427816
605.0,781,8746.869064
515.0,750,8755.932001
575.0,1010,8768.87372
600.0,838,8778.48957
515.0,787,8788.590444
540.0,839,8798.727683
600.0,905,8810.145706
510.0,720,8819.419973
600.0,781,8829.276787
230.0,388,8833.82622
575.0,916,8844.61485
575.0,942,8855.633981
300.0,479,8861.636531
800.0,882,8872.640651
700.0,1081,8885.983117
445.0,964,8897.382219
520.0,790,8907.327015
880.0,1228,8921.800129
635.0,840,8932.433202
445.0,569,8939.314961
605.0,985,8951.527268
330.0,434,8956.39414
515.0,672,8964.522332
515.0,699,8973.723518
495.0,854,8983.681097
600.0,852,8994.465618
555.0,845,9004.352106
545.0,604,9011.717346
575.0,922,9022.831473
600.0,759,9031.826814
600.0,831,9041.628709
485.0,838,9052.224437
815.0,996,9064.627369
545.0,889,9074.642946
600.0,730,9083.934368
600.0,892,9095.057585
260.0,468,9101.187699
515.0,708,9109.229254
280.0,431,9114.208912
1025.0,1113,9127.695079
600.0,833,9138.191597
540.0,981,9150.011013
485.0,779,9159.271435
645.0,823,9170.077069
500.0,818,9180.138433
865.0,1199,9194.994171
580.0,900,9206.111731
520.0,810,9215.592016
445.0,826,9226.080418
410.0,887,9236.918793
600.0,893,9247.474512
570.0,729,9256.153431
845.0,1227,9271.452732
800.0,846,9281.172284
600.0,884,9292.164801
600.0,869,9302.963557
555.0,935,9313.992146
470.0,669,9322.188575
545.0,1043,9334.774231
330.0,511,9341.029869
480.0,671,9349.381129
575.0,722,9357.718061
575.0,1079,9370.283049
480.0,869,9381.369513
450.0,558,9387.704407
600.0,938,9399.763733
570.0,852,9409.714829
525.0,618,9417.309305
390.0,595,9424.856236
975.0,1496,9442.672504
570.0,887,9453.437882
625.0,826,9463.774046
685.0,1208,9477.815695
750.0,1180,9491.987205
935.0,1374,9508.565533
540.0,963,9520.266115
580.0,952,9532.18008
1185.0,1455,9549.871227
600.0,887,9560.314999
385.0,486,9566.570145
605.0,825,9576.515753
600.0,819,9586.239468
395.0,678,9594.297797
605.0,809,9604.60266
570.0,965,9615.43897
320.0,516,9621.761455
770.0,877,9632.643008
445.0,660,9640.689227
335.0,506,9646.703293
600.0,823,9656.424281
600.0,830,9666.811566
605.0,757,9676.078059
570.0,682,9684.009093
640.0,947,9695.679366
790.0,1197,9710.765345
600.0,904,9721.704486
470.0,687,9729.889158
695.0,1008,9742.04434
575.0,871,9751.796395
540.0,941,9763.746861
515.0,771,9773.085282
1140.0,1355,9789.22065
1070.0,1318,9804.945028
450.0,659,9812.897431
545.0,860,9823.651326
875.0,988,9835.817199
600.0,994,9848.022389
600.0,644,9856.224444
540.0,979,9867.865123
480.0,748,9877.191621
600.0,857,9888.1057
585.0,785,9897.38803
570.0,809,9906.964088
690.0,1037,9919.323434
585.0,915,9930.441488
580.0,899,9941.529522
390.0,531,9947.930183
500.0,736,9957.278375
1145.0,1168,9971.780107
1210.0,1327,9987.523251
290.0,440,9993.058843
570.0,1050,10005.407941
605.0,799,10014.748854
600.0,778,10023.776923
385.0,619,10031.195816
575.0,711,10039.443376
310.0,516,10045.772659
600.0,943,10056.692174
405.0,525,10062.848818
600.0,743,10071.917183
325.0,423,10077.444437
600.0,858,10087.502195
1070.0,1734,10108.706123
600.0,759,10117.980145
445.0,682,10126.02936
225.0,414,10130.947646
1055.0,1338,10146.81844
1100.0,1377,10164.130786
605.0,744,10173.290056
600.0,790,10182.814698
775.0,647,10190.326961
300.0,537,10196.663027
600.0,723,10205.844434
575.0,784,10215.23571
545.0,888,10226.107952
575.0,907,10237.148215
520.0,727,10245.29948
665.0,973,10257.079312
1020.0,1277,10272.011867
375.0,622,10279.70438
540.0,1013,10291.194465
925.0,1416,10308.941063
600.0,975,10321.151433
490.0,677,10329.272502
575.0,739,10338.482686
575.0,912,10349.272649
585.0,575,10356.198838
360.0,523,10363.34088
765.0,931,10374.701932
580.0,807,10384.120672
600.0,651,10392.037364
570.0,905,10403.168446
525.0,597,10410.882184
575.0,710,10419.13028
735.0,1263,10434.750052
745.0,950,10446.224928
710.0,877,10456.874768
600.0,717,10465.911419
405.0,676,10473.700033
600.0,924,10484.822599
630.0,1119,10498.821673
395.0,505,10505.110804
520.0,1004,10517.098625
555.0,784,10526.288537
575.0,1072,10539.811804
515.0,759,10549.080069
725.0,895,10559.716572
530.0,969,10570.988414
545.0,758,10580.304973
600.0,798,10589.830602
550.0,851,10600.740859
1075.0,1377,10616.822055
600.0,807,10627.129662
515.0,716,10635.539785
850.0,1034,10647.988157
1040.0,1663,10668.173826
415.0,524,10674.515647
575.0,660,10682.389864
605.0,790,10691.910826
600.0,702,10700.63101
540.0,953,10712.109135
600.0,783,10721.637247
575.0,810,10732.232852
435.0,595,10738.783786
575.0,940,10750.877582
600.0,821,10760.231292
1270.0,1636,10780.502797
1235.0,1374,10796.997346
1060.0,1286,10812.805348
600.0,759,10822.171149
600.0,1032,10834.587072
690.0,989,10846.87113
545.0,865,10857.785046
340.0,557,10864.188809
550.0,655,10871.968183
285.0,568,10878.48406
520.0,743,10887.663572
515.0,1190,10902.179406
955.0,969,10914.265941
600.0,764,10923.24808
605.0,773,10933.119004
600.0,833,10942.799138
600.0,905,10953.805166
600.0,670,10962.036103
570.0,744,10971.016141
570.0,762,10980.54916
605.0,782,10990.0796
665.0,1035,11002.854337
600.0,691,11011.348752
570.0,716,11020.340196
815.0,1018,11032.599599
600.0,847,11042.337488
695.0,960,11054.441232
575.0,1098,11066.796357
600.0,736,11076.154377
550.0,903,11087.000455
575.0,720,11096.247532
365.0,554,11102.767912
600.0,684,11110.889468
720.0,880,11121.706388
600.0,887,11132.3627
290.0,471,11138.383005
570.0,911,11149.413876
550.0,912,11160.181422
575.0,822,11169.865125
360.0,571,11176.496335
1005.0,1324,11193.013028
1290.0,1361,11209.207649
600.0,865,11219.928177
825.0,1005,11232.353607
665.0,828,11242.111267
1035.0,1263,11257.793424
550.0,1002,11270.448483
555.0,939,11282.030338
550.0,805,11291.47173
665.0,1065,11305.298148
1005.0,1097,11318.139235
610.0,748,11327.420803
865.0,1076,11340.762105
755.0,1084,11354.424639
460.0,612,11361.32652
270.0,479,11367.421265
600.0,735,11376.871166
1085.0,1583,11396.236012
600.0,749,11405.391593
800.0,863,11416.269011
605.0,794,11425.744999
600.0,629,11433.375682
600.0,774,11442.692441
825.0,982,11454.039573
555.0,936,11465.442656
550.0,780,11475.056705
865.0,1107,11488.491115
545.0,778,11497.937952
900.0,1049,11510.415634
610.0,630,11517.993207
955.0,1238,11533.225022
650.0,544,11539.428201
485.0,680,11547.456632
935.0,1183,11561.819414
600.0,874,11572.88858
420.0,523,11579.177376
710.0,974,11591.548269
685.0,811,11601.25102
515.0,727,11610.335727
1050.0,1113,11623.356675
785.0,1157,11637.68732
940.0,1059,11649.888952
785.0,969,11662.146693
440.0,578,11668.905704
550.0,703,11677.813415
800.0,1210,11691.947113
545.0,752,11701.106793
1090.0,1394,11718.424512
585.0,918,11729.651377
600.0,726,11738.981601
675.0,697,11746.959219
490.0,630,11754.646725
605.0,710,11762.575572
570.0,859,11773.100219
600.0,667,11781.359355
550.0,723,11790.392981
600.0,773,11799.768079
900.0,1131,11813.730694
610.0,746,11822.273201
1225.0,1224,11837.406893
1200.0,1839,11859.888203
640.0,883,11870.759827
605.0,875,11881.652092
570.0,754,11890.818838
605.0,737,11898.977934
865.0,1218,11913.841725
710.0,789,11923.194406
600.0,767,11932.49197
600.0,859,11942.785048
