r,l,t
2160.0,2606,14344.346729
470.0,612,14353.461914
1020.0,1269,14372.12314
1090.0,1380,14391.429365
1035.0,1268,14410.456866
615.0,661,14420.256324
1780.0,2288,14454.818372
530.0,794,14465.842379
1070.0,1250,14484.433833
975.0,1308,14503.765032
1430.0,1656,14528.407925
1145.0,1329,14547.810223
640.0,712,14558.595247
575.0,821,14570.538299
550.0,705,14581.317078
1400.0,1873,14608.519202
1125.0,1680,14634.558812
1200.0,1811,14660.976903
1210.0,1657,14685.281031
585.0,923,14699.008171
1125.0,1363,14718.606275
530.0,684,14729.709761
960.0,1361,14749.163337
575.0,911,14762.624029
525.0,771,14774.072525
1430.0,2092,14805.616671
580.0,565,14813.71752
635.0,888,14827.047285
940.0,1074,14842.128435
1175.0,1473,14864.557476
1730.0,2261,14897.729367
545.0,921,14911.526949
555.0,602,14920.678406
695.0,697,14930.758154
440.0,716,14941.757152
1390.0,1595,14965.213167
1320.0,1826,14992.673624
485.0,674,15002.415335
570.0,828,15014.38922
745.0,656,15024.017094
545.0,736,15035.425448
595.0,876,15048.733165
1060.0,1455,15070.136678
775.0,811,15082.722041
1160.0,1725,15108.158474
1160.0,1623,15132.630577
525.0,851,15144.460807
470.0,757,15156.186702
450.0,656,15165.853764
525.0,944,15179.594473
580.0,660,15189.83627
1230.0,1818,15216.48587
800.0,1178,15234.011592
1430.0,1785,15259.804071
530.0,856,15272.113368
745.0,731,15283.545402
1235.0,1701,15308.997247
1550.0,2039,15338.823024
1180.0,1874,15367.374677
525.0,704,15377.431957
1635.0,2261,15411.585981
580.0,792,15422.965384
525.0,667,15432.49652
545.0,654,15442.141442
490.0,710,15453.438294
545.0,607,15462.69606
1230.0,1538,15485.980705
