r,l,t
800.0,1002,12853.640925
760.0,759,12867.240515
605.0,761,12880.39914
220.0,604,12891.776427
435.0,621,12902.547806
455.0,694,12914.576031
335.0,566,12924.824427
395.0,808,12939.524738
385.0,746,12953.67739
600.0,651,12965.347813
555.0,924,12981.607398
490.0,812,12995.846629
665.0,1025,13014.088575
795.0,1248,13037.4561
355.0,695,13049.427465
505.0,664,13061.176272
600.0,867,13077.098038
695.0,1190,13098.035866
660.0,843,13113.432538
380.0,614,13124.841843
600.0,950,13141.434354
575.0,1093,13160.613308
580.0,950,13178.445152
295.0,560,13188.030367
425.0,597,13199.359622
550.0,828,13213.872752
115.0,295,13218.959258
545.0,893,13234.865012
600.0,864,13250.393561
780.0,922,13266.853904
545.0,749,13280.401024
600.0,905,13296.704069
575.0,978,13314.146975
570.0,912,13330.195266
420.0,760,13343.944896
525.0,1100,13363.728948
680.0,735,13377.247703
650.0,1042,13396.064206
495.0,763,13410.311949
915.0,1477,13436.438344
570.0,1063,13455.861787
1045.0,1504,13483.083198
440.0,617,13494.178632
550.0,804,13508.153142
400.0,622,13520.130201
755.0,859,13535.033544
825.0,1322,13559.167945
450.0,844,13574.046199
460.0,880,13589.516123
750.0,1115,13609.518551
555.0,846,13624.257254
420.0,701,13637.718902
770.0,771,13651.519781
450.0,711,13664.107117
355.0,504,13673.63475
555.0,906,13689.835941
340.0,633,13701.428956
385.0,646,13713.077895
550.0,829,13727.39522
320.0,560,13737.777395
490.0,848,13752.381229
700.0,755,13766.401006
520.0,873,13782.249207
455.0,724,13794.810355
570.0,778,13808.737735
465.0,802,13823.221014
585.0,673,13835.862062
485.0,858,13850.591459
655.0,803,13865.459301
470.0,867,13880.259201
755.0,720,13893.377588
480.0,700,13905.800619
575.0,862,13922.230601
510.0,624,13933.606669
525.0,1138,13953.862407
525.0,871,13968.756661
610.0,971,13986.812458
490.0,924,14003.627539
405.0,658,14015.127585
715.0,909,14031.351207
315.0,574,14042.029211
890.0,1259,14063.682273
450.0,837,14078.545512
600.0,1030,14097.492688
780.0,1173,14118.315033
405.0,759,14132.169697
540.0,1205,14153.227743
445.0,773,14167.496693
545.0,940,14184.551599
600.0,865,14200.08744
545.0,762,14213.734158
570.0,850,14229.0404
575.0,1115,14248.444638
745.0,959,14265.923824
545.0,758,14279.320378
615.0,666,14292.129804
505.0,837,14306.604531
370.0,620,14318.514315
1035.0,1430,14343.832934
440.0,653,14355.291371
515.0,752,14368.645885
570.0,996,14386.471689
600.0,953,14403.696353
575.0,853,14419.176512
410.0,714,14431.631348
680.0,664,14444.195499
470.0,738,14458.020998
570.0,889,14473.793929
600.0,1011,14491.704543
530.0,701,14503.962922
545.0,745,14517.942754
265.0,684,14529.816838
430.0,663,14541.824025
435.0,654,14553.994515
370.0,649,14565.384522
545.0,1139,14586.040221
770.0,831,14601.389948
465.0,563,14611.324327
515.0,727,14624.444222
585.0,887,14639.449235
385.0,572,14649.905539
625.0,625,14661.111109
445.0,717,14673.734375
545.0,722,14686.876319
495.0,787,14700.759947
570.0,898,14717.73191
525.0,747,14731.033313
245.0,473,14739.035393
815.0,1497,14765.96561
545.0,839,14780.71538
800.0,1185,14802.23161
290.0,498,14810.575402
495.0,835,14826.237643
360.0,576,14836.23465
575.0,886,14852.520376
320.0,692,14865.869187
360.0,537,14875.347813
510.0,849,14889.915275
320.0,551,14900.403332
575.0,1169,14921.355791
430.0,754,14934.154997
545.0,929,14951.185174
600.0,1022,14970.218428
515.0,1016,14987.597744
490.0,864,15004.056776
515.0,911,15020.33283
385.0,592,15031.075258
235.0,499,15040.00669
570.0,920,15056.289587
525.0,525,15065.737478
740.0,1220,15087.412978
570.0,1049,15105.84843
465.0,715,15119.492281
660.0,974,15136.522254
545.0,840,15152.18352
360.0,487,15161.118732
720.0,708,15173.467203
645.0,995,15191.622566
415.0,657,15203.056926
