r,l,t
900.0,1519,7832.802096
600.0,1091,7852.01401
410.0,674,7863.809713
600.0,922,7879.817441
800.0,1016,7897.659044
600.0,879,7912.409584
550.0,802,7926.076143
665.0,965,7943.934062
650.0,1007,7964.532223
570.0,951,7982.309028
775.0,1294,8004.446839
570.0,840,8017.710712
740.0,940,8033.251585
375.0,677,8046.470218
695.0,853,8061.730043
760.0,1204,8083.623915
395.0,657,8095.727986
515.0,843,8111.175754
940.0,1282,8136.694346
800.0,825,8155.005329
1000.0,992,8174.414379
290.0,525,8184.318701
575.0,824,8200.102327
335.0,647,8211.097708
670.0,1078,8228.820163
925.0,1433,8252.202721
800.0,958,8270.290477
770.0,863,8284.037574
725.0,896,8298.903186
405.0,593,8309.916934
575.0,880,8327.8919
490.0,683,8341.710233
730.0,1123,8362.524953
925.0,1441,8388.521616
570.0,993,8406.382392
570.0,845,8422.619999
600.0,1143,8444.462627
285.0,441,8451.395967
715.0,788,8464.136971
600.0,1007,8482.303813
600.0,955,8499.380328
265.0,435,8507.099735
630.0,904,8523.090699
475.0,587,8533.47706
945.0,1235,8557.986487
1120.0,1581,8587.735987
600.0,822,8602.222907
495.0,692,8614.292891
575.0,813,8628.690712
540.0,696,8642.180409
600.0,1003,8658.738153
345.0,636,8669.287984
600.0,962,8686.732222
545.0,692,8698.661116
795.0,1239,8721.583002
710.0,897,8738.680912
385.0,613,8750.173202
470.0,875,8767.936264
600.0,996,8787.132155
510.0,773,8800.938065
940.0,1248,8822.051071
545.0,910,8838.436817
570.0,1145,8859.012414
600.0,677,8871.245305
570.0,860,8887.277157
600.0,780,8901.116321
570.0,877,8916.744738
570.0,1050,8936.812498
850.0,1393,8960.685119
550.0,691,8973.438933
775.0,1238,8996.339283
545.0,783,9010.519513
530.0,862,9027.799948
930.0,1373,9054.223262
575.0,1023,9071.6288
600.0,943,9088.100538
380.0,512,9097.525859
825.0,1151,9117.457729
580.0,788,9130.106721
580.0,786,9144.53385
510.0,762,9158.606793
600.0,878,9175.231085
465.0,610,9185.349129
685.0,782,9197.530207
570.0,943,9212.593801
505.0,829,9226.762182
540.0,674,9240.863735
1015.0,972,9260.022503
800.0,823,9275.889955
695.0,1122,9296.714219
570.0,975,9313.914812
545.0,827,9328.335219
540.0,706,9341.753267
575.0,883,9357.000428
910.0,1258,9380.324462
665.0,781,9394.198224
770.0,1500,9422.603055
575.0,845,9435.431337
605.0,935,9452.812828
520.0,711,9465.747632
920.0,1386,9492.627509
600.0,861,9507.472922
520.0,685,9518.955817
975.0,1334,9543.687546
575.0,870,9559.139395
555.0,764,9574.284886
540.0,792,9590.217842
935.0,1206,9611.511043
600.0,866,9626.071469
575.0,818,9641.507467
365.0,505,9650.793232
575.0,830,9667.455989
600.0,923,9684.226995
895.0,1507,9709.456078
550.0,677,9721.297299
600.0,797,9735.933298
640.0,581,9746.133898
345.0,461,9753.239506
420.0,511,9761.712806
420.0,531,9771.016675
1350.0,1628,9805.25356
1040.0,1711,9836.940457
1190.0,1476,9867.053925
530.0,733,9881.024565
530.0,779,9895.429161
570.0,788,9908.909521
515.0,719,9922.636222
600.0,935,9940.523208
785.0,1168,9961.504841
730.0,948,9977.737622
365.0,565,9987.142385
710.0,818,9999.425357
920.0,1428,10022.628545
545.0,857,10039.14067
600.0,771,10052.106227
600.0,839,10066.704809
540.0,613,10076.424448
1180.0,1437,10100.048545
365.0,568,10110.491507
720.0,1241,10131.982788
515.0,790,10145.840588
805.0,1082,10165.407343
600.0,941,10184.116414
490.0,845,10199.308341
1180.0,1400,10222.51035
1040.0,1345,10247.07778
660.0,891,10263.916814
790.0,903,10279.593699
600.0,933,10294.735646
295.0,541,10304.114116
575.0,751,10319.292157
940.0,1370,10347.718342
435.0,626,10358.647833
685.0,930,10373.610165
465.0,643,10384.214533
330.0,690,10396.590189
525.0,855,10411.641283
440.0,707,10423.208876
575.0,814,10438.367895
535.0,955,10456.684464
570.0,841,10472.092136
850.0,1168,10493.066115
460.0,907,10510.440925
1150.0,1669,10541.191547
875.0,1005,10558.052595
515.0,737,10571.83658
870.0,1001,10589.427871
370.0,531,10597.955064
645.0,998,10614.829262
1115.0,1429,10643.183567
600.0,876,10661.80173
970.0,1356,10686.158442
775.0,776,10700.019287
455.0,649,10712.012168
775.0,864,10730.139379
575.0,720,10744.20515
970.0,1077,10764.406685
785.0,1131,10784.091699
765.0,1115,10804.032222
570.0,695,10817.585098
405.0,488,10825.408362
515.0,666,10837.882153
440.0,577,10848.010868
580.0,917,10865.726619
545.0,902,10883.807675
570.0,914,10902.135192
1230.0,1845,10935.923515
605.0,999,10953.500099
350.0,559,10964.154893
600.0,920,10982.16247
745.0,741,10995.513096
570.0,745,11007.904924
570.0,781,11021.014794
465.0,590,11031.482343
545.0,866,11046.854082
605.0,972,11066.09698
520.0,1173,11087.637721
605.0,969,11104.505823
765.0,1270,11126.62607
965.0,1290,11148.877895
1015.0,1423,11174.209896
385.0,553,11182.836914
540.0,736,11195.388743
670.0,873,11209.239072
500.0,631,11219.183414
715.0,1250,11239.64175
800.0,969,11254.736821
600.0,729,11267.339077
600.0,963,11283.337114
575.0,884,11298.443628
1165.0,1380,11321.028965
335.0,502,11329.381312
560.0,958,11345.576564
800.0,1033,11362.616407
500.0,772,11374.884187
775.0,870,11389.224743
445.0,640,11399.82081
540.0,707,11412.015502
515.0,859,11427.072028
660.0,780,11441.073478
515.0,946,11458.916312
895.0,1311,11481.547165
540.0,693,11492.274352
570.0,1076,11509.407998
540.0,852,11523.498094
520.0,838,11537.408707
600.0,1035,11555.990493
605.0,913,11575.503322
1000.0,1179,11598.490861
500.0,763,11611.247136
540.0,647,11622.17401
540.0,786,11636.560539
600.0,843,11650.745322
600.0,831,11664.90466
1010.0,1240,11685.93773
540.0,718,11698.585556
600.0,902,11716.184807
510.0,770,11730.351431
910.0,1218,11752.844196
870.0,1439,11776.356657
490.0,810,11790.103174
560.0,725,11802.398332
1065.0,1525,11828.872153
575.0,767,11842.29676
570.0,1088,11862.296832
495.0,834,11876.115398
515.0,700,11888.999586
580.0,930,11904.931457
600.0,946,11921.13515
605.0,912,11937.499033
600.0,848,11954.494332
575.0,802,11968.806813
600.0,828,11982.336255
600.0,785,11994.307706
560.0,728,12007.034225
515.0,673,12019.804979
805.0,1013,12037.515639
1000.0,1478,12063.818115
515.0,664,12077.006378
470.0,766,12092.003425
605.0,1071,12112.101104
610.0,885,12128.761988
600.0,1106,12149.738192
470.0,836,12166.415916
540.0,843,12182.210175
600.0,825,12195.885319
600.0,900,12211.10292
540.0,756,12224.493834
1040.0,1258,12249.360271
600.0,811,12263.465285
635.0,940,12278.933636
600.0,1229,12299.809404
515.0,746,12313.644107
925.0,1424,12340.785042
1110.0,1228,12364.20893
1115.0,1524,12390.816429
1055.0,1518,12418.406931
520.0,894,12435.06492
520.0,687,12446.515147
975.0,1420,12469.800936
745.0,930,12486.528058
1430.0,1689,12516.401425
570.0,826,12530.348279
600.0,939,12546.09472
430.0,594,12556.338344
540.0,798,12570.954801
540.0,781,12585.105899
495.0,634,12596.007635
600.0,706,12608.422023
1355.0,1591,12638.800794
600.0,942,12656.586058
495.0,602,12667.495964
1130.0,1551,12694.180317
600.0,848,12709.193478
575.0,878,12725.37953
555.0,1139,12745.244033
570.0,761,12757.823665
995.0,1207,12778.209872
570.0,768,12791.847083
600.0,814,12805.375692
540.0,751,12816.715741
605.0,866,12831.680629
520.0,867,12846.975282
600.0,988,12863.528079
545.0,620,12875.037289
600.0,783,12888.793833
1090.0,1413,12915.634426
600.0,749,12927.800576
1010.0,1806,12960.512455
785.0,1145,12981.602454
1010.0,1367,13005.383485
860.0,1178,13026.041642
540.0,649,13037.503412
580.0,980,13054.431009
600.0,863,13070.925462
600.0,882,13087.826488
600.0,951,13104.617082
945.0,1368,13127.006
485.0,688,13137.861217
1020.0,1457,13163.085655
600.0,1012,13179.099468
1160.0,1309,13204.010529
1110.0,1567,13234.407244
910.0,1226,13254.758172
1190.0,1027,13273.6022
510.0,768,13287.427219
765.0,1004,13305.101991
570.0,1060,13323.570575
540.0,805,13339.139973
545.0,748,13351.932075
775.0,1002,13369.77409
410.0,562,13379.599957
925.0,1177,13401.592006
575.0,975,13419.719405
600.0,798,13433.4384
570.0,770,13446.071637
785.0,1281,13469.130259
515.0,741,13483.952811
510.0,768,13497.426266
600.0,804,13510.197027
605.0,949,13525.346748
545.0,773,13539.211243
470.0,740,13553.078758
410.0,526,13562.733714
540.0,837,13577.595108
605.0,817,13591.480565
920.0,1402,13617.615116
345.0,487,13625.982779
1290.0,1882,13659.228113
770.0,803,13674.706931
1275.0,1430,13699.938729
485.0,696,13712.393434
610.0,898,13727.891799
600.0,817,13742.411951
570.0,871,13758.570251
515.0,708,13770.944224
955.0,1410,13797.232728
575.0,880,13812.920314
660.0,666,13824.306717
570.0,720,13836.385342
545.0,584,13847.661469
1045.0,1071,13866.76018
1550.0,1546,13893.765396
840.0,1110,13914.23642
600.0,958,13931.481857
545.0,613,13943.057867
1180.0,1767,13975.622872
600.0,865,13990.962464
570.0,615,14001.629346
525.0,920,14017.107341
515.0,733,14030.118191
545.0,686,14042.241441
515.0,719,14055.826936
600.0,1028,14075.908459
1270.0,1477,14101.424498
1320.0,1649,14130.133135
600.0,804,14145.374159
910.0,1385,14169.90219
515.0,835,14183.179146
800.0,831,14197.741809
600.0,969,14214.623826
975.0,1180,14236.973198
575.0,765,14250.380705
570.0,1023,14267.335824
470.0,895,14283.677283
920.0,1242,14306.393156
600.0,1019,14322.33563
495.0,774,14334.682581
600.0,925,14350.421955
1085.0,1425,14374.942706
510.0,1246,14394.803767
680.0,1123,14416.144222
705.0,802,14431.260955
540.0,649,14442.848152
485.0,759,14455.472362
925.0,1213,14477.507236
600.0,762,14491.545678
610.0,825,14505.476866
1020.0,1553,14534.092215
605.0,1069,14551.796962
515.0,719,14564.643154
600.0,884,14580.474106
835.0,1162,14598.775072
495.0,937,14614.437
800.0,985,14632.480408
1115.0,1486,14661.161212
570.0,745,14674.006006
570.0,895,14689.264024
600.0,837,14705.479926
500.0,594,14717.880819
515.0,717,14730.678012
600.0,749,14743.524809
545.0,747,14756.626714
1050.0,1567,14785.318923
600.0,733,14797.987188
1070.0,1658,14824.893291
540.0,657,14838.405259
600.0,743,14853.720953
1885.0,2115,14890.524084
1320.0,1561,14916.68153
600.0,907,14933.100034
545.0,612,14944.382995
580.0,778,14957.00666
1180.0,1302,14978.851998
800.0,784,14992.605848
515.0,659,15004.10212
800.0,837,15018.419194
950.0,1144,15036.076664
390.0,495,15044.725534
575.0,932,15061.834289
600.0,975,15078.204866
570.0,839,15093.281033
585.0,932,15109.995617
740.0,621,15122.123789
460.0,906,15137.684678
1215.0,1646,15168.98024
955.0,1252,15192.512089
580.0,905,15209.368325
415.0,586,15220.751332
230.0,394,15228.702625
600.0,837,15245.881522
800.0,1050,15265.820563
540.0,667,15279.098262
1040.0,1395,15304.723892
540.0,680,15318.828548
575.0,694,15330.951108
570.0,676,15341.590545
525.0,628,15352.050621
855.0,1121,15372.191221
540.0,619,15383.117419
475.0,785,15397.917885
1360.0,1859,15433.635761
715.0,718,15447.019399
1160.0,1168,15466.255001
600.0,890,15482.425974
545.0,748,15496.670854
520.0,702,15508.551053
580.0,887,15523.945579
910.0,1216,15546.52851
545.0,779,15560.844623
545.0,777,15574.133569
600.0,888,15587.734654
980.0,1466,15614.434083
600.0,665,15627.681638
750.0,783,15640.747021
575.0,809,15653.224104
600.0,916,15669.133906
440.0,543,15678.581267
485.0,830,15694.157653
1225.0,1314,15716.943077
570.0,989,15734.626766
575.0,889,15751.650161
600.0,835,15766.781705
1240.0,1612,15793.902672
540.0,629,15804.401057
600.0,776,15818.137311
1310.0,1249,15839.414275
